Time Period,OrgCode,ParentOrgCode,Sex,QuitStatus,MonitoringCategory,Total
2019/20 Q2,E06000010,E12000003,Female,Quit CO,60 and over,34
2019/20 Q2,E06000010,E12000003,Female,Quit CO,Under 18,0
2019/20 Q2,E06000010,E12000003,Female,Set quit date,18-34,76
2019/20 Q2,E06000010,E12000003,Female,Set quit date,35-44,49
2019/20 Q2,E06000010,E12000003,Female,Set quit date,45-59,83
2019/20 Q2,E06000010,E12000003,Female,Set quit date,60 and over,82
2019/20 Q2,E06000010,E12000003,Female,Set quit date,Under 18,0
2019/20 Q2,E06000010,E12000003,Male,Not known,18-34,17
2019/20 Q2,E06000010,E12000003,Male,Not known,35-44,14
2019/20 Q2,E06000010,E12000003,Male,Not known,45-59,17
2019/20 Q2,E06000010,E12000003,Male,Not known,60 and over,18
2019/20 Q2,E06000010,E12000003,Male,Not known,Under 18,0
2019/20 Q2,E06000010,E12000003,Male,Not quit,18-34,6
2019/20 Q2,E06000010,E12000003,Male,Not quit,35-44,5
2019/20 Q2,E06000010,E12000003,Male,Not quit,45-59,9
2019/20 Q2,E06000010,E12000003,Male,Not quit,60 and over,10
2019/20 Q2,E06000010,E12000003,Male,Not quit,Under 18,0
2019/20 Q2,E06000010,E12000003,Male,Quit,18-34,24
2019/20 Q2,E06000010,E12000003,Male,Quit,35-44,19
2019/20 Q2,E06000010,E12000003,Male,Quit,45-59,36
2019/20 Q2,E06000010,E12000003,Male,Quit,60 and over,47
2019/20 Q2,E06000010,E12000003,Male,Quit,Under 18,0
2019/20 Q2,E06000010,E12000003,Male,Quit CO,18-34,15
2019/20 Q2,E06000010,E12000003,Male,Quit CO,35-44,14
2019/20 Q2,E06000010,E12000003,Male,Quit CO,45-59,23
2019/20 Q2,E06000010,E12000003,Male,Quit CO,60 and over,34
2019/20 Q2,E06000010,E12000003,Male,Quit CO,Under 18,0
2019/20 Q2,E06000010,E12000003,Male,Set quit date,18-34,47
2019/20 Q2,E06000010,E12000003,Male,Set quit date,35-44,38
2019/20 Q2,E06000010,E12000003,Male,Set quit date,45-59,62
2019/20 Q2,E06000010,E12000003,Male,Set quit date,60 and over,75
2019/20 Q2,E06000010,E12000003,Male,Set quit date,Under 18,0
2019/20 Q2,E06000011,E12000003,Female,Not known,18-34,43
2019/20 Q2,E06000011,E12000003,Female,Not known,35-44,33
2019/20 Q2,E06000011,E12000003,Female,Not known,45-59,39
2019/20 Q2,E06000011,E12000003,Female,Not known,60 and over,37
2019/20 Q2,E06000011,E12000003,Female,Not known,Under 18,7
2019/20 Q2,E06000011,E12000003,Female,Not quit,18-34,4
2019/20 Q2,E06000011,E12000003,Female,Not quit,35-44,1
2019/20 Q2,E06000011,E12000003,Female,Not quit,45-59,4
2019/20 Q2,E06000011,E12000003,Female,Not quit,60 and over,5
2019/20 Q2,E06000011,E12000003,Female,Not quit,Under 18,0
2019/20 Q2,E06000011,E12000003,Female,Quit,18-34,56
2019/20 Q2,E06000011,E12000003,Female,Quit,35-44,28
2019/20 Q2,E06000011,E12000003,Female,Quit,45-59,75
2019/20 Q2,E06000011,E12000003,Female,Quit,60 and over,46
2019/20 Q2,E06000011,E12000003,Female,Quit,Under 18,3
2019/20 Q2,E06000011,E12000003,Female,Quit CO,18-34,53
2019/20 Q2,E06000011,E12000003,Female,Quit CO,35-44,27
2019/20 Q2,E06000011,E12000003,Female,Quit CO,45-59,72
2019/20 Q2,E06000011,E12000003,Female,Quit CO,60 and over,44
2019/20 Q2,E06000011,E12000003,Female,Quit CO,Under 18,3
2019/20 Q2,E06000011,E12000003,Female,Set quit date,18-34,103
2019/20 Q2,E06000011,E12000003,Female,Set quit date,35-44,62
2019/20 Q2,E06000011,E12000003,Female,Set quit date,45-59,118
2019/20 Q2,E06000011,E12000003,Female,Set quit date,60 and over,88
2019/20 Q2,E06000011,E12000003,Female,Set quit date,Under 18,10
2019/20 Q2,E06000011,E12000003,Male,Not known,18-34,32
2019/20 Q2,E06000011,E12000003,Male,Not known,35-44,21
2019/20 Q2,E06000011,E12000003,Male,Not known,45-59,43
2019/20 Q2,E06000011,E12000003,Male,Not known,60 and over,29
2019/20 Q2,E06000011,E12000003,Male,Not known,Under 18,2
2019/20 Q2,E06000011,E12000003,Male,Not quit,18-34,1
2019/20 Q2,E06000011,E12000003,Male,Not quit,35-44,1
2019/20 Q2,E06000011,E12000003,Male,Not quit,45-59,3
2019/20 Q2,E06000011,E12000003,Male,Not quit,60 and over,4
2019/20 Q2,E06000011,E12000003,Male,Not quit,Under 18,0
2019/20 Q2,E06000011,E12000003,Male,Quit,18-34,43
2019/20 Q2,E06000011,E12000003,Male,Quit,35-44,42
2019/20 Q2,E06000011,E12000003,Male,Quit,45-59,62
2019/20 Q2,E06000011,E12000003,Male,Quit,60 and over,63
2019/20 Q2,E06000011,E12000003,Male,Quit,Under 18,3
2019/20 Q2,E06000011,E12000003,Male,Quit CO,18-34,40
2019/20 Q2,E06000011,E12000003,Male,Quit CO,35-44,39
2019/20 Q2,E06000011,E12000003,Male,Quit CO,45-59,60
2019/20 Q2,E06000011,E12000003,Male,Quit CO,60 and over,63
2019/20 Q2,E06000011,E12000003,Male,Quit CO,Under 18,3
2019/20 Q2,E06000011,E12000003,Male,Set quit date,18-34,76
2019/20 Q2,E06000011,E12000003,Male,Set quit date,35-44,64
2019/20 Q2,E06000011,E12000003,Male,Set quit date,45-59,108
2019/20 Q2,E06000011,E12000003,Male,Set quit date,60 and over,96
2019/20 Q2,E06000011,E12000003,Male,Set quit date,Under 18,5
2019/20 Q2,E06000012,E12000003,Female,Not known,18-34,28
2019/20 Q2,E06000012,E12000003,Female,Not known,35-44,14
2019/20 Q2,E06000012,E12000003,Female,Not known,45-59,11
2019/20 Q2,E06000012,E12000003,Female,Not known,60 and over,11
2019/20 Q2,E06000012,E12000003,Female,Not known,Under 18,0
2019/20 Q2,E06000012,E12000003,Female,Not quit,18-34,14
2019/20 Q2,E06000012,E12000003,Female,Not quit,35-44,3
2019/20 Q2,E06000012,E12000003,Female,Not quit,45-59,7
2019/20 Q2,E06000012,E12000003,Female,Not quit,60 and over,9
2019/20 Q2,E06000012,E12000003,Female,Not quit,Under 18,0
2019/20 Q2,E06000012,E12000003,Female,Quit,18-34,30
2019/20 Q2,E06000012,E12000003,Female,Quit,35-44,21
2019/20 Q2,E06000012,E12000003,Female,Quit,45-59,41
2019/20 Q2,E06000012,E12000003,Female,Quit,60 and over,30
2019/20 Q2,E06000012,E12000003,Female,Quit,Under 18,1
2019/20 Q2,E06000012,E12000003,Female,Quit CO,18-34,22
2019/20 Q2,E06000012,E12000003,Female,Quit CO,35-44,18
2019/20 Q2,E06000012,E12000003,Female,Quit CO,45-59,38
2019/20 Q2,E06000012,E12000003,Female,Quit CO,60 and over,28
2019/20 Q2,E06000012,E12000003,Female,Quit CO,Under 18,0
2019/20 Q2,E06000012,E12000003,Female,Set quit date,18-34,72
2019/20 Q2,E06000012,E12000003,Female,Set quit date,35-44,38
2019/20 Q2,E06000012,E12000003,Female,Set quit date,45-59,59
2019/20 Q2,E06000012,E12000003,Female,Set quit date,60 and over,50
2019/20 Q2,E06000012,E12000003,Female,Set quit date,Under 18,1
2019/20 Q2,E06000012,E12000003,Male,Not known,18-34,16
2019/20 Q2,E06000012,E12000003,Male,Not known,35-44,10
2019/20 Q2,E06000012,E12000003,Male,Not known,45-59,16
2019/20 Q2,E06000012,E12000003,Male,Not known,60 and over,10
2019/20 Q2,E06000012,E12000003,Male,Not known,Under 18,1
2019/20 Q2,E06000012,E12000003,Male,Not quit,18-34,2
2019/20 Q2,E06000012,E12000003,Male,Not quit,35-44,8
2019/20 Q2,E06000012,E12000003,Male,Not quit,45-59,3
2019/20 Q2,E06000012,E12000003,Male,Not quit,60 and over,6
2019/20 Q2,E06000012,E12000003,Male,Not quit,Under 18,0
2019/20 Q2,E06000012,E12000003,Male,Quit,18-34,13
2019/20 Q2,E06000012,E12000003,Male,Quit,35-44,13
2019/20 Q2,E06000012,E12000003,Male,Quit,45-59,29
2019/20 Q2,E06000012,E12000003,Male,Quit,60 and over,19
2019/20 Q2,E06000012,E12000003,Male,Quit,Under 18,0
2019/20 Q2,E06000012,E12000003,Male,Quit CO,18-34,11
2019/20 Q2,E06000012,E12000003,Male,Quit CO,35-44,11
2019/20 Q2,E06000012,E12000003,Male,Quit CO,45-59,25
2019/20 Q2,E06000012,E12000003,Male,Quit CO,60 and over,18
2019/20 Q2,E06000012,E12000003,Male,Quit CO,Under 18,0
2019/20 Q2,E06000012,E12000003,Male,Set quit date,18-34,31
2019/20 Q2,E06000012,E12000003,Male,Set quit date,35-44,31
2019/20 Q2,E06000012,E12000003,Male,Set quit date,45-59,48
2019/20 Q2,E06000012,E12000003,Male,Set quit date,60 and over,35
2019/20 Q2,E06000012,E12000003,Male,Set quit date,Under 18,1
2019/20 Q2,E06000013,E12000003,Female,Not known,18-34,11
2019/20 Q2,E06000013,E12000003,Female,Not known,35-44,1
2019/20 Q2,E06000013,E12000003,Female,Not known,45-59,6
2019/20 Q2,E06000013,E12000003,Female,Not known,60 and over,6
2019/20 Q2,E06000013,E12000003,Female,Not known,Under 18,1
2019/20 Q2,E06000013,E12000003,Female,Not quit,18-34,0
2019/20 Q2,E06000013,E12000003,Female,Not quit,35-44,0
2019/20 Q2,E06000013,E12000003,Female,Not quit,45-59,0
2019/20 Q2,E06000013,E12000003,Female,Not quit,60 and over,0
2019/20 Q2,E06000013,E12000003,Female,Not quit,Under 18,0
2019/20 Q2,E06000013,E12000003,Female,Quit,18-34,2
2019/20 Q2,E06000013,E12000003,Female,Quit,35-44,3
2019/20 Q2,E06000013,E12000003,Female,Quit,45-59,3
2019/20 Q2,E06000013,E12000003,Female,Quit,60 and over,6
2019/20 Q2,E06000013,E12000003,Female,Quit,Under 18,0
2019/20 Q2,E06000013,E12000003,Female,Quit CO,18-34,2
2019/20 Q2,E06000013,E12000003,Female,Quit CO,35-44,3
2019/20 Q2,E06000013,E12000003,Female,Quit CO,45-59,3
2019/20 Q2,E06000013,E12000003,Female,Quit CO,60 and over,6
2019/20 Q2,E06000013,E12000003,Female,Quit CO,Under 18,0
2019/20 Q2,E06000013,E12000003,Female,Set quit date,18-34,13
2019/20 Q2,E06000013,E12000003,Female,Set quit date,35-44,4
2019/20 Q2,E06000013,E12000003,Female,Set quit date,45-59,9
2019/20 Q2,E06000013,E12000003,Female,Set quit date,60 and over,12
2019/20 Q2,E06000013,E12000003,Female,Set quit date,Under 18,1
2019/20 Q2,E06000013,E12000003,Male,Not known,18-34,4
2019/20 Q2,E06000013,E12000003,Male,Not known,35-44,5
2019/20 Q2,E06000013,E12000003,Male,Not known,45-59,9
2019/20 Q2,E06000013,E12000003,Male,Not known,60 and over,6
2019/20 Q2,E06000013,E12000003,Male,Not known,Under 18,0
2019/20 Q2,E06000013,E12000003,Male,Not quit,18-34,0
2019/20 Q2,E06000013,E12000003,Male,Not quit,35-44,0
2019/20 Q2,E06000013,E12000003,Male,Not quit,45-59,0
2019/20 Q2,E06000013,E12000003,Male,Not quit,60 and over,0
2019/20 Q2,E06000013,E12000003,Male,Not quit,Under 18,0
2019/20 Q2,E06000013,E12000003,Male,Quit,18-34,2
2019/20 Q2,E06000013,E12000003,Male,Quit,35-44,2
2019/20 Q2,E06000013,E12000003,Male,Quit,45-59,5
2019/20 Q2,E06000013,E12000003,Male,Quit,60 and over,8
2019/20 Q2,E06000013,E12000003,Male,Quit,Under 18,0
2019/20 Q2,E06000013,E12000003,Male,Quit CO,18-34,2
2019/20 Q2,E06000013,E12000003,Male,Quit CO,35-44,2
2019/20 Q2,E06000013,E12000003,Male,Quit CO,45-59,5
2019/20 Q2,E06000013,E12000003,Male,Quit CO,60 and over,8
2019/20 Q2,E06000013,E12000003,Male,Quit CO,Under 18,0
2019/20 Q2,E06000013,E12000003,Male,Set quit date,18-34,6
2019/20 Q2,E06000013,E12000003,Male,Set quit date,35-44,7
2019/20 Q2,E06000013,E12000003,Male,Set quit date,45-59,14
2019/20 Q2,E06000013,E12000003,Male,Set quit date,60 and over,14
2019/20 Q2,E06000013,E12000003,Male,Set quit date,Under 18,0
2019/20 Q2,E06000015,E12000004,Female,Not known,18-34,27
2019/20 Q2,E06000015,E12000004,Female,Not known,35-44,26
2019/20 Q2,E06000015,E12000004,Female,Not known,45-59,14
2019/20 Q2,E06000015,E12000004,Female,Not known,60 and over,6
2019/20 Q2,E06000015,E12000004,Female,Not known,Under 18,13
2019/20 Q2,E06000015,E12000004,Female,Not quit,18-34,15
2019/20 Q2,E06000015,E12000004,Female,Not quit,35-44,13
2019/20 Q2,E06000015,E12000004,Female,Not quit,45-59,8
2019/20 Q2,E06000015,E12000004,Female,Not quit,60 and over,4
2019/20 Q2,E06000015,E12000004,Female,Not quit,Under 18,4
2019/20 Q2,E06000015,E12000004,Female,Quit,18-34,60
2019/20 Q2,E06000015,E12000004,Female,Quit,35-44,64
2019/20 Q2,E06000015,E12000004,Female,Quit,45-59,32
2019/20 Q2,E06000015,E12000004,Female,Quit,60 and over,7
2019/20 Q2,E06000015,E12000004,Female,Quit,Under 18,7
2019/20 Q2,E06000015,E12000004,Female,Quit CO,18-34,43
2019/20 Q2,E06000015,E12000004,Female,Quit CO,35-44,52
2019/20 Q2,E06000015,E12000004,Female,Quit CO,45-59,19
2019/20 Q2,E06000015,E12000004,Female,Quit CO,60 and over,6
2019/20 Q2,E06000015,E12000004,Female,Quit CO,Under 18,5
2019/20 Q2,E06000015,E12000004,Female,Set quit date,18-34,102
2019/20 Q2,E06000015,E12000004,Female,Set quit date,35-44,103
2019/20 Q2,E06000015,E12000004,Female,Set quit date,45-59,54
2019/20 Q2,E06000015,E12000004,Female,Set quit date,60 and over,17
2019/20 Q2,E06000015,E12000004,Female,Set quit date,Under 18,24
2019/20 Q2,E06000015,E12000004,Male,Not known,18-34,20
2019/20 Q2,E06000015,E12000004,Male,Not known,35-44,14
2019/20 Q2,E06000015,E12000004,Male,Not known,45-59,6
2019/20 Q2,E06000015,E12000004,Male,Not known,60 and over,2
2019/20 Q2,E06000015,E12000004,Male,Not known,Under 18,9
2019/20 Q2,E06000015,E12000004,Male,Not quit,18-34,15
2019/20 Q2,E06000015,E12000004,Male,Not quit,35-44,15
2019/20 Q2,E06000015,E12000004,Male,Not quit,45-59,12
2019/20 Q2,E06000015,E12000004,Male,Not quit,60 and over,5
2019/20 Q2,E06000015,E12000004,Male,Not quit,Under 18,3
2019/20 Q2,E06000015,E12000004,Male,Quit,18-34,59
2019/20 Q2,E06000015,E12000004,Male,Quit,35-44,62
2019/20 Q2,E06000015,E12000004,Male,Quit,45-59,26
2019/20 Q2,E06000015,E12000004,Male,Quit,60 and over,13
2019/20 Q2,E06000015,E12000004,Male,Quit,Under 18,9
2019/20 Q2,E06000015,E12000004,Male,Quit CO,18-34,40
2019/20 Q2,E06000015,E12000004,Male,Quit CO,35-44,40
2019/20 Q2,E06000015,E12000004,Male,Quit CO,45-59,16
2019/20 Q2,E06000015,E12000004,Male,Quit CO,60 and over,12
2019/20 Q2,E06000015,E12000004,Male,Quit CO,Under 18,6
2019/20 Q2,E06000015,E12000004,Male,Set quit date,18-34,94
2019/20 Q2,E06000015,E12000004,Male,Set quit date,35-44,91
2019/20 Q2,E06000015,E12000004,Male,Set quit date,45-59,44
2019/20 Q2,E06000015,E12000004,Male,Set quit date,60 and over,20
2019/20 Q2,E06000015,E12000004,Male,Set quit date,Under 18,21
2019/20 Q2,E06000016,E12000004,Female,Not known,18-34,47
2019/20 Q2,E06000016,E12000004,Female,Not known,35-44,30
2019/20 Q2,E06000016,E12000004,Female,Not known,45-59,47
2019/20 Q2,E06000016,E12000004,Female,Not known,60 and over,17
2019/20 Q2,E06000016,E12000004,Female,Not known,Under 18,3
2019/20 Q2,E06000016,E12000004,Female,Not quit,18-34,25
2019/20 Q2,E06000016,E12000004,Female,Not quit,35-44,19
2019/20 Q2,E06000016,E12000004,Female,Not quit,45-59,24
2019/20 Q2,E06000016,E12000004,Female,Not quit,60 and over,10
2019/20 Q2,E06000016,E12000004,Female,Not quit,Under 18,2
2019/20 Q2,E06000016,E12000004,Female,Quit,18-34,81
2019/20 Q2,E06000016,E12000004,Female,Quit,35-44,45
2019/20 Q2,E06000016,E12000004,Female,Quit,45-59,68
2019/20 Q2,E06000016,E12000004,Female,Quit,60 and over,39
2019/20 Q2,E06000016,E12000004,Female,Quit,Under 18,2
2019/20 Q2,E06000016,E12000004,Female,Quit CO,18-34,44
2019/20 Q2,E06000016,E12000004,Female,Quit CO,35-44,29
2019/20 Q2,E06000016,E12000004,Female,Quit CO,45-59,52
2019/20 Q2,E06000016,E12000004,Female,Quit CO,60 and over,28
2019/20 Q2,E06000016,E12000004,Female,Quit CO,Under 18,2
2019/20 Q2,E06000016,E12000004,Female,Set quit date,18-34,153
2019/20 Q2,E06000016,E12000004,Female,Set quit date,35-44,94
2019/20 Q2,E06000016,E12000004,Female,Set quit date,45-59,139
2019/20 Q2,E06000016,E12000004,Female,Set quit date,60 and over,66
2019/20 Q2,E06000016,E12000004,Female,Set quit date,Under 18,7
2019/20 Q2,E06000016,E12000004,Male,Not known,18-34,30
2019/20 Q2,E06000016,E12000004,Male,Not known,35-44,24
2019/20 Q2,E06000016,E12000004,Male,Not known,45-59,30
2019/20 Q2,E06000016,E12000004,Male,Not known,60 and over,27
2019/20 Q2,E06000016,E12000004,Male,Not known,Under 18,1
2019/20 Q2,E06000016,E12000004,Male,Not quit,18-34,16
2019/20 Q2,E06000016,E12000004,Male,Not quit,35-44,14
2019/20 Q2,E06000016,E12000004,Male,Not quit,45-59,22
2019/20 Q2,E06000016,E12000004,Male,Not quit,60 and over,17
2019/20 Q2,E06000016,E12000004,Male,Not quit,Under 18,0
2019/20 Q2,E06000016,E12000004,Male,Quit,18-34,49
2019/20 Q2,E06000016,E12000004,Male,Quit,35-44,54
2019/20 Q2,E06000016,E12000004,Male,Quit,45-59,90
2019/20 Q2,E06000016,E12000004,Male,Quit,60 and over,59
2019/20 Q2,E06000016,E12000004,Male,Quit,Under 18,2
2019/20 Q2,E06000016,E12000004,Male,Quit CO,18-34,37
2019/20 Q2,E06000016,E12000004,Male,Quit CO,35-44,40
2019/20 Q2,E06000016,E12000004,Male,Quit CO,45-59,62
2019/20 Q2,E06000016,E12000004,Male,Quit CO,60 and over,44
2019/20 Q2,E06000016,E12000004,Male,Quit CO,Under 18,1
2019/20 Q2,E06000016,E12000004,Male,Set quit date,18-34,95
2019/20 Q2,E06000016,E12000004,Male,Set quit date,35-44,92
2019/20 Q2,E06000016,E12000004,Male,Set quit date,45-59,142
2019/20 Q2,E06000016,E12000004,Male,Set quit date,60 and over,103
2019/20 Q2,E06000016,E12000004,Male,Set quit date,Under 18,3
2019/20 Q2,E06000017,E12000004,Female,Not known,18-34,2
2019/20 Q2,E06000017,E12000004,Female,Not known,35-44,2
2019/20 Q2,E06000017,E12000004,Female,Not known,45-59,3
2019/20 Q2,E06000017,E12000004,Female,Not known,60 and over,0
2019/20 Q2,E06000017,E12000004,Female,Not known,Under 18,0
2019/20 Q2,E06000017,E12000004,Female,Not quit,18-34,0
2019/20 Q2,E06000017,E12000004,Female,Not quit,35-44,1
2019/20 Q2,E06000017,E12000004,Female,Not quit,45-59,1
2019/20 Q2,E06000017,E12000004,Female,Not quit,60 and over,2
2019/20 Q2,E06000017,E12000004,Female,Not quit,Under 18,0
2019/20 Q2,E06000017,E12000004,Female,Quit,18-34,2
2019/20 Q2,E06000017,E12000004,Female,Quit,35-44,4
2019/20 Q2,E06000017,E12000004,Female,Quit,45-59,6
2019/20 Q2,E06000017,E12000004,Female,Quit,60 and over,2
2019/20 Q2,E06000017,E12000004,Female,Quit,Under 18,0
2019/20 Q2,E06000017,E12000004,Female,Quit CO,18-34,1
2019/20 Q2,E06000017,E12000004,Female,Quit CO,35-44,2
2019/20 Q2,E06000017,E12000004,Female,Quit CO,45-59,4
2019/20 Q2,E06000017,E12000004,Female,Quit CO,60 and over,2
2019/20 Q2,E06000017,E12000004,Female,Quit CO,Under 18,0
2019/20 Q2,E06000017,E12000004,Female,Set quit date,18-34,4
2019/20 Q2,E06000017,E12000004,Female,Set quit date,35-44,7
2019/20 Q2,E06000017,E12000004,Female,Set quit date,45-59,10
2019/20 Q2,E06000017,E12000004,Female,Set quit date,60 and over,4
2019/20 Q2,E06000017,E12000004,Female,Set quit date,Under 18,0
2019/20 Q2,E06000017,E12000004,Male,Not known,18-34,1
2019/20 Q2,E06000017,E12000004,Male,Not known,35-44,1
2019/20 Q2,E06000017,E12000004,Male,Not known,45-59,2
2019/20 Q2,E06000017,E12000004,Male,Not known,60 and over,0
2019/20 Q2,E06000017,E12000004,Male,Not known,Under 18,0
2019/20 Q2,E06000017,E12000004,Male,Not quit,18-34,0
2019/20 Q2,E06000017,E12000004,Male,Not quit,35-44,1
2019/20 Q2,E06000017,E12000004,Male,Not quit,45-59,3
2019/20 Q2,E06000017,E12000004,Male,Not quit,60 and over,0
2019/20 Q2,E06000017,E12000004,Male,Not quit,Under 18,0
2019/20 Q2,E06000017,E12000004,Male,Quit,18-34,2
2019/20 Q2,E06000017,E12000004,Male,Quit,35-44,0
2019/20 Q2,E06000017,E12000004,Male,Quit,45-59,4
2019/20 Q2,E06000017,E12000004,Male,Quit,60 and over,1
2019/20 Q2,E06000017,E12000004,Male,Quit,Under 18,0
2019/20 Q2,E06000017,E12000004,Male,Quit CO,18-34,0
2019/20 Q2,E06000017,E12000004,Male,Quit CO,35-44,0
2019/20 Q2,E06000017,E12000004,Male,Quit CO,45-59,1
2019/20 Q2,E06000017,E12000004,Male,Quit CO,60 and over,1
2019/20 Q2,E06000017,E12000004,Male,Quit CO,Under 18,0
2019/20 Q2,E06000017,E12000004,Male,Set quit date,18-34,3
2019/20 Q2,E06000017,E12000004,Male,Set quit date,35-44,2
2019/20 Q2,E06000017,E12000004,Male,Set quit date,45-59,9
2019/20 Q2,E06000017,E12000004,Male,Set quit date,60 and over,1
2019/20 Q2,E06000017,E12000004,Male,Set quit date,Under 18,0
2019/20 Q2,E06000019,E12000005,Female,Not known,18-34,13
2019/20 Q2,E06000019,E12000005,Female,Not known,35-44,4
2019/20 Q2,E06000019,E12000005,Female,Not known,45-59,5
2019/20 Q2,E06000019,E12000005,Female,Not known,60 and over,8
2019/20 Q2,E06000019,E12000005,Female,Not known,Under 18,1
2019/20 Q2,E06000019,E12000005,Female,Not quit,18-34,14
2019/20 Q2,E06000019,E12000005,Female,Not quit,35-44,3
2019/20 Q2,E06000019,E12000005,Female,Not quit,45-59,10
2019/20 Q2,E06000019,E12000005,Female,Not quit,60 and over,4
2019/20 Q2,E06000019,E12000005,Female,Not quit,Under 18,0
2019/20 Q2,E06000019,E12000005,Female,Quit,18-34,12
2019/20 Q2,E06000019,E12000005,Female,Quit,35-44,6
2019/20 Q2,E06000019,E12000005,Female,Quit,45-59,9
2019/20 Q2,E06000019,E12000005,Female,Quit,60 and over,12
2019/20 Q2,E06000019,E12000005,Female,Quit,Under 18,1
2019/20 Q2,E06000019,E12000005,Female,Quit CO,18-34,9
2019/20 Q2,E06000019,E12000005,Female,Quit CO,35-44,4
2019/20 Q2,E06000019,E12000005,Female,Quit CO,45-59,6
2019/20 Q2,E06000019,E12000005,Female,Quit CO,60 and over,12
2019/20 Q2,E06000019,E12000005,Female,Quit CO,Under 18,0
2019/20 Q2,E06000019,E12000005,Female,Set quit date,18-34,39
2019/20 Q2,E06000019,E12000005,Female,Set quit date,35-44,13
2019/20 Q2,E06000019,E12000005,Female,Set quit date,45-59,24
2019/20 Q2,E06000019,E12000005,Female,Set quit date,60 and over,24
2019/20 Q2,E06000019,E12000005,Female,Set quit date,Under 18,2
2019/20 Q2,E06000019,E12000005,Male,Not known,18-34,1
2019/20 Q2,E06000019,E12000005,Male,Not known,35-44,1
2019/20 Q2,E06000019,E12000005,Male,Not known,45-59,7
2019/20 Q2,E06000019,E12000005,Male,Not known,60 and over,5
2019/20 Q2,E06000019,E12000005,Male,Not known,Under 18,1
2019/20 Q2,E06000019,E12000005,Male,Not quit,18-34,5
2019/20 Q2,E06000019,E12000005,Male,Not quit,35-44,5
2019/20 Q2,E06000019,E12000005,Male,Not quit,45-59,2
2019/20 Q2,E06000019,E12000005,Male,Not quit,60 and over,3
2019/20 Q2,E06000019,E12000005,Male,Not quit,Under 18,1
2019/20 Q2,E06000019,E12000005,Male,Quit,18-34,6
2019/20 Q2,E06000019,E12000005,Male,Quit,35-44,2
2019/20 Q2,E06000019,E12000005,Male,Quit,45-59,16
2019/20 Q2,E06000019,E12000005,Male,Quit,60 and over,12
2019/20 Q2,E06000019,E12000005,Male,Quit,Under 18,2
2019/20 Q2,E06000019,E12000005,Male,Quit CO,18-34,4
2019/20 Q2,E06000019,E12000005,Male,Quit CO,35-44,0
2019/20 Q2,E06000019,E12000005,Male,Quit CO,45-59,8
2019/20 Q2,E06000019,E12000005,Male,Quit CO,60 and over,4
2019/20 Q2,E06000019,E12000005,Male,Quit CO,Under 18,0
