Time Period,OrgCode,ParentOrgCode,MonitoringCategory,EthnicGroup,QuitStatus,Sex,Total
2018/19,E08000014,E12000002,Any other Asian,Asian,Quit,Male,2
2018/19,E08000014,E12000002,Any other Asian,Asian,Set quit date,Female,1
2018/19,E08000014,E12000002,Any other Asian,Asian,Set quit date,Male,4
2018/19,E08000014,E12000002,Any other Black,Black,Quit,Female,0
2018/19,E08000014,E12000002,Any other Black,Black,Quit,Male,1
2018/19,E08000014,E12000002,Any other Black,Black,Set quit date,Female,0
2018/19,E08000014,E12000002,Any other Black,Black,Set quit date,Male,1
2018/19,E08000014,E12000002,Any other White,White,Quit,Female,9
2018/19,E08000014,E12000002,Any other White,White,Quit,Male,9
2018/19,E08000014,E12000002,Any other White,White,Set quit date,Female,18
2018/19,E08000014,E12000002,Any other White,White,Set quit date,Male,13
2018/19,E08000014,E12000002,Any other ethnic,Any other ethnic,Quit,Female,0
2018/19,E08000014,E12000002,Any other ethnic,Any other ethnic,Quit,Male,4
2018/19,E08000014,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,0
2018/19,E08000014,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,6
2018/19,E08000014,E12000002,Any other mixed,Mixed,Quit,Female,0
2018/19,E08000014,E12000002,Any other mixed,Mixed,Quit,Male,2
2018/19,E08000014,E12000002,Any other mixed,Mixed,Set quit date,Female,1
2018/19,E08000014,E12000002,Any other mixed,Mixed,Set quit date,Male,3
2018/19,E08000014,E12000002,Bangladeshi,Asian,Quit,Female,0
2018/19,E08000014,E12000002,Bangladeshi,Asian,Quit,Male,2
2018/19,E08000014,E12000002,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E08000014,E12000002,Bangladeshi,Asian,Set quit date,Male,3
2018/19,E08000014,E12000002,Caribbean,Black,Quit,Female,1
2018/19,E08000014,E12000002,Caribbean,Black,Quit,Male,2
2018/19,E08000014,E12000002,Caribbean,Black,Set quit date,Female,2
2018/19,E08000014,E12000002,Caribbean,Black,Set quit date,Male,2
2018/19,E08000014,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E08000014,E12000002,Chinese,Any other ethnic,Quit,Male,0
2018/19,E08000014,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E08000014,E12000002,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E08000014,E12000002,Indian,Asian,Quit,Female,0
2018/19,E08000014,E12000002,Indian,Asian,Quit,Male,2
2018/19,E08000014,E12000002,Indian,Asian,Set quit date,Female,0
2018/19,E08000014,E12000002,Indian,Asian,Set quit date,Male,2
2018/19,E08000014,E12000002,Not stated,Not stated,Quit,Female,18
2018/19,E08000014,E12000002,Not stated,Not stated,Quit,Male,7
2018/19,E08000014,E12000002,Not stated,Not stated,Set quit date,Female,32
2018/19,E08000014,E12000002,Not stated,Not stated,Set quit date,Male,14
2018/19,E08000014,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E08000014,E12000002,Pakistani,Asian,Quit,Male,0
2018/19,E08000014,E12000002,Pakistani,Asian,Set quit date,Female,0
2018/19,E08000014,E12000002,Pakistani,Asian,Set quit date,Male,1
2018/19,E08000014,E12000002,White British,White,Quit,Female,580
2018/19,E08000014,E12000002,White British,White,Quit,Male,410
2018/19,E08000014,E12000002,White British,White,Set quit date,Female,1028
2018/19,E08000014,E12000002,White British,White,Set quit date,Male,691
2018/19,E08000014,E12000002,White Irish,White,Quit,Female,3
2018/19,E08000014,E12000002,White Irish,White,Quit,Male,4
2018/19,E08000014,E12000002,White Irish,White,Set quit date,Female,5
2018/19,E08000014,E12000002,White Irish,White,Set quit date,Male,6
2018/19,E08000014,E12000002,White and Asian,Mixed,Quit,Female,1
2018/19,E08000014,E12000002,White and Asian,Mixed,Quit,Male,1
2018/19,E08000014,E12000002,White and Asian,Mixed,Set quit date,Female,1
2018/19,E08000014,E12000002,White and Asian,Mixed,Set quit date,Male,2
2018/19,E08000014,E12000002,White and Black African,Mixed,Quit,Female,0
2018/19,E08000014,E12000002,White and Black African,Mixed,Quit,Male,0
2018/19,E08000014,E12000002,White and Black African,Mixed,Set quit date,Female,0
2018/19,E08000014,E12000002,White and Black African,Mixed,Set quit date,Male,0
2018/19,E08000014,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E08000014,E12000002,White and Black Caribbean,Mixed,Quit,Male,1
2018/19,E08000014,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,0
2018/19,E08000014,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,1
2018/19,E08000015,E12000002,African,Black,Quit,Female,1
2018/19,E08000015,E12000002,African,Black,Quit,Male,0
2018/19,E08000015,E12000002,African,Black,Set quit date,Female,1
2018/19,E08000015,E12000002,African,Black,Set quit date,Male,1
2018/19,E08000015,E12000002,Any other Asian,Asian,Quit,Female,0
2018/19,E08000015,E12000002,Any other Asian,Asian,Quit,Male,3
2018/19,E08000015,E12000002,Any other Asian,Asian,Set quit date,Female,1
2018/19,E08000015,E12000002,Any other Asian,Asian,Set quit date,Male,7
2018/19,E08000015,E12000002,Any other Black,Black,Quit,Female,0
2018/19,E08000015,E12000002,Any other Black,Black,Quit,Male,0
2018/19,E08000015,E12000002,Any other Black,Black,Set quit date,Female,0
2018/19,E08000015,E12000002,Any other Black,Black,Set quit date,Male,0
2018/19,E08000015,E12000002,Any other White,White,Quit,Female,9
2018/19,E08000015,E12000002,Any other White,White,Quit,Male,12
2018/19,E08000015,E12000002,Any other White,White,Set quit date,Female,21
2018/19,E08000015,E12000002,Any other White,White,Set quit date,Male,25
2018/19,E08000015,E12000002,Any other ethnic,Any other ethnic,Quit,Female,1
2018/19,E08000015,E12000002,Any other ethnic,Any other ethnic,Quit,Male,2
2018/19,E08000015,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,3
2018/19,E08000015,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,6
2018/19,E08000015,E12000002,Any other mixed,Mixed,Quit,Female,6
2018/19,E08000015,E12000002,Any other mixed,Mixed,Quit,Male,4
2018/19,E08000015,E12000002,Any other mixed,Mixed,Set quit date,Female,6
2018/19,E08000015,E12000002,Any other mixed,Mixed,Set quit date,Male,6
2018/19,E08000015,E12000002,Bangladeshi,Asian,Quit,Female,1
2018/19,E08000015,E12000002,Bangladeshi,Asian,Quit,Male,3
2018/19,E08000015,E12000002,Bangladeshi,Asian,Set quit date,Female,3
2018/19,E08000015,E12000002,Bangladeshi,Asian,Set quit date,Male,5
2018/19,E08000015,E12000002,Caribbean,Black,Quit,Female,0
2018/19,E08000015,E12000002,Caribbean,Black,Quit,Male,0
2018/19,E08000015,E12000002,Caribbean,Black,Set quit date,Female,0
2018/19,E08000015,E12000002,Caribbean,Black,Set quit date,Male,0
2018/19,E08000015,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E08000015,E12000002,Chinese,Any other ethnic,Quit,Male,1
2018/19,E08000015,E12000002,Chinese,Any other ethnic,Set quit date,Female,1
2018/19,E08000015,E12000002,Chinese,Any other ethnic,Set quit date,Male,2
2018/19,E08000015,E12000002,Indian,Asian,Quit,Female,0
2018/19,E08000015,E12000002,Indian,Asian,Quit,Male,1
2018/19,E08000015,E12000002,Indian,Asian,Set quit date,Female,0
2018/19,E08000015,E12000002,Indian,Asian,Set quit date,Male,2
2018/19,E08000015,E12000002,Not stated,Not stated,Quit,Female,0
2018/19,E08000015,E12000002,Not stated,Not stated,Quit,Male,0
2018/19,E08000015,E12000002,Not stated,Not stated,Set quit date,Female,0
2018/19,E08000015,E12000002,Not stated,Not stated,Set quit date,Male,0
2018/19,E08000015,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E08000015,E12000002,Pakistani,Asian,Quit,Male,1
2018/19,E08000015,E12000002,Pakistani,Asian,Set quit date,Female,0
2018/19,E08000015,E12000002,Pakistani,Asian,Set quit date,Male,1
2018/19,E08000015,E12000002,White British,White,Quit,Female,857
2018/19,E08000015,E12000002,White British,White,Quit,Male,608
2018/19,E08000015,E12000002,White British,White,Set quit date,Female,1768
2018/19,E08000015,E12000002,White British,White,Set quit date,Male,1128
2018/19,E08000015,E12000002,White Irish,White,Quit,Female,3
2018/19,E08000015,E12000002,White Irish,White,Quit,Male,5
2018/19,E08000015,E12000002,White Irish,White,Set quit date,Female,5
2018/19,E08000015,E12000002,White Irish,White,Set quit date,Male,8
2018/19,E08000015,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E08000015,E12000002,White and Asian,Mixed,Quit,Male,1
2018/19,E08000015,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E08000015,E12000002,White and Asian,Mixed,Set quit date,Male,1
2018/19,E08000015,E12000002,White and Black African,Mixed,Quit,Female,0
2018/19,E08000015,E12000002,White and Black African,Mixed,Quit,Male,1
2018/19,E08000015,E12000002,White and Black African,Mixed,Set quit date,Female,0
2018/19,E08000015,E12000002,White and Black African,Mixed,Set quit date,Male,1
2018/19,E08000015,E12000002,White and Black Caribbean,Mixed,Quit,Female,3
2018/19,E08000015,E12000002,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E08000015,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,7
2018/19,E08000015,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,0
2018/19,E08000016,E12000003,African,Black,Quit,Female,0
2018/19,E08000016,E12000003,African,Black,Quit,Male,0
2018/19,E08000016,E12000003,African,Black,Set quit date,Female,0
2018/19,E08000016,E12000003,African,Black,Set quit date,Male,0
2018/19,E08000016,E12000003,Any other Asian,Asian,Quit,Female,0
2018/19,E08000016,E12000003,Any other Asian,Asian,Quit,Male,1
2018/19,E08000016,E12000003,Any other Asian,Asian,Set quit date,Female,0
2018/19,E08000016,E12000003,Any other Asian,Asian,Set quit date,Male,1
2018/19,E08000016,E12000003,Any other Black,Black,Quit,Female,0
2018/19,E08000016,E12000003,Any other Black,Black,Quit,Male,0
2018/19,E08000016,E12000003,Any other Black,Black,Set quit date,Female,0
2018/19,E08000016,E12000003,Any other Black,Black,Set quit date,Male,0
2018/19,E08000016,E12000003,Any other White,White,Quit,Female,24
2018/19,E08000016,E12000003,Any other White,White,Quit,Male,23
2018/19,E08000016,E12000003,Any other White,White,Set quit date,Female,34
2018/19,E08000016,E12000003,Any other White,White,Set quit date,Male,33
2018/19,E08000016,E12000003,Any other ethnic,Any other ethnic,Quit,Female,4
2018/19,E08000016,E12000003,Any other ethnic,Any other ethnic,Quit,Male,2
2018/19,E08000016,E12000003,Any other ethnic,Any other ethnic,Set quit date,Female,7
2018/19,E08000016,E12000003,Any other ethnic,Any other ethnic,Set quit date,Male,4
2018/19,E08000016,E12000003,Any other mixed,Mixed,Quit,Female,0
2018/19,E08000016,E12000003,Any other mixed,Mixed,Quit,Male,3
2018/19,E08000016,E12000003,Any other mixed,Mixed,Set quit date,Female,0
2018/19,E08000016,E12000003,Any other mixed,Mixed,Set quit date,Male,4
2018/19,E08000016,E12000003,Bangladeshi,Asian,Quit,Female,0
2018/19,E08000016,E12000003,Bangladeshi,Asian,Quit,Male,0
2018/19,E08000016,E12000003,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E08000016,E12000003,Bangladeshi,Asian,Set quit date,Male,0
2018/19,E08000016,E12000003,Caribbean,Black,Quit,Female,0
2018/19,E08000016,E12000003,Caribbean,Black,Quit,Male,1
2018/19,E08000016,E12000003,Caribbean,Black,Set quit date,Female,0
2018/19,E08000016,E12000003,Caribbean,Black,Set quit date,Male,1
2018/19,E08000016,E12000003,Chinese,Any other ethnic,Quit,Female,0
2018/19,E08000016,E12000003,Chinese,Any other ethnic,Quit,Male,0
2018/19,E08000016,E12000003,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E08000016,E12000003,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E08000016,E12000003,Indian,Asian,Quit,Female,1
2018/19,E08000016,E12000003,Indian,Asian,Quit,Male,0
2018/19,E08000016,E12000003,Indian,Asian,Set quit date,Female,2
2018/19,E08000016,E12000003,Indian,Asian,Set quit date,Male,0
2018/19,E08000016,E12000003,Not stated,Not stated,Quit,Female,3
2018/19,E08000016,E12000003,Not stated,Not stated,Quit,Male,0
2018/19,E08000016,E12000003,Not stated,Not stated,Set quit date,Female,4
2018/19,E08000016,E12000003,Not stated,Not stated,Set quit date,Male,0
2018/19,E08000016,E12000003,Pakistani,Asian,Quit,Female,0
2018/19,E08000016,E12000003,Pakistani,Asian,Quit,Male,1
2018/19,E08000016,E12000003,Pakistani,Asian,Set quit date,Female,0
2018/19,E08000016,E12000003,Pakistani,Asian,Set quit date,Male,1
2018/19,E08000016,E12000003,White British,White,Quit,Female,702
2018/19,E08000016,E12000003,White British,White,Quit,Male,487
2018/19,E08000016,E12000003,White British,White,Set quit date,Female,1131
2018/19,E08000016,E12000003,White British,White,Set quit date,Male,705
2018/19,E08000016,E12000003,White Irish,White,Quit,Female,1
2018/19,E08000016,E12000003,White Irish,White,Quit,Male,0
2018/19,E08000016,E12000003,White Irish,White,Set quit date,Female,1
2018/19,E08000016,E12000003,White Irish,White,Set quit date,Male,0
2018/19,E08000016,E12000003,White and Asian,Mixed,Quit,Female,0
2018/19,E08000016,E12000003,White and Asian,Mixed,Quit,Male,0
2018/19,E08000016,E12000003,White and Asian,Mixed,Set quit date,Female,0
2018/19,E08000016,E12000003,White and Asian,Mixed,Set quit date,Male,0
2018/19,E08000016,E12000003,White and Black African,Mixed,Quit,Female,0
2018/19,E08000016,E12000003,White and Black African,Mixed,Quit,Male,0
2018/19,E08000016,E12000003,White and Black African,Mixed,Set quit date,Female,0
2018/19,E08000016,E12000003,White and Black African,Mixed,Set quit date,Male,0
2018/19,E08000016,E12000003,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E08000016,E12000003,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E08000016,E12000003,White and Black Caribbean,Mixed,Set quit date,Female,0
2018/19,E08000016,E12000003,White and Black Caribbean,Mixed,Set quit date,Male,1
2018/19,E08000017,E12000003,African,Black,Quit,Female,1
2018/19,E08000017,E12000003,African,Black,Quit,Male,4
2018/19,E08000017,E12000003,African,Black,Set quit date,Female,1
2018/19,E08000017,E12000003,African,Black,Set quit date,Male,4
2018/19,E08000017,E12000003,Any other Asian,Asian,Quit,Female,0
2018/19,E08000017,E12000003,Any other Asian,Asian,Quit,Male,0
2018/19,E08000017,E12000003,Any other Asian,Asian,Set quit date,Female,1
2018/19,E08000017,E12000003,Any other Asian,Asian,Set quit date,Male,3
2018/19,E08000017,E12000003,Any other Black,Black,Quit,Female,0
2018/19,E08000017,E12000003,Any other Black,Black,Quit,Male,0
2018/19,E08000017,E12000003,Any other Black,Black,Set quit date,Female,0
2018/19,E08000017,E12000003,Any other Black,Black,Set quit date,Male,0
2018/19,E08000017,E12000003,Any other White,White,Quit,Female,57
2018/19,E08000017,E12000003,Any other White,White,Quit,Male,53
2018/19,E08000017,E12000003,Any other White,White,Set quit date,Female,96
2018/19,E08000017,E12000003,Any other White,White,Set quit date,Male,75
2018/19,E08000017,E12000003,Any other ethnic,Any other ethnic,Quit,Female,5
2018/19,E08000017,E12000003,Any other ethnic,Any other ethnic,Quit,Male,5
2018/19,E08000017,E12000003,Any other ethnic,Any other ethnic,Set quit date,Female,5
2018/19,E08000017,E12000003,Any other ethnic,Any other ethnic,Set quit date,Male,7
2018/19,E08000017,E12000003,Any other mixed,Mixed,Quit,Female,3
2018/19,E08000017,E12000003,Any other mixed,Mixed,Quit,Male,1
2018/19,E08000017,E12000003,Any other mixed,Mixed,Set quit date,Female,6
2018/19,E08000017,E12000003,Any other mixed,Mixed,Set quit date,Male,1
2018/19,E08000017,E12000003,Bangladeshi,Asian,Quit,Female,0
2018/19,E08000017,E12000003,Bangladeshi,Asian,Quit,Male,0
2018/19,E08000017,E12000003,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E08000017,E12000003,Bangladeshi,Asian,Set quit date,Male,0
2018/19,E08000017,E12000003,Caribbean,Black,Quit,Female,0
2018/19,E08000017,E12000003,Caribbean,Black,Quit,Male,0
2018/19,E08000017,E12000003,Caribbean,Black,Set quit date,Female,0
2018/19,E08000017,E12000003,Caribbean,Black,Set quit date,Male,0
2018/19,E08000017,E12000003,Chinese,Any other ethnic,Quit,Female,1
2018/19,E08000017,E12000003,Chinese,Any other ethnic,Quit,Male,1
2018/19,E08000017,E12000003,Chinese,Any other ethnic,Set quit date,Female,1
2018/19,E08000017,E12000003,Chinese,Any other ethnic,Set quit date,Male,1
2018/19,E08000017,E12000003,Indian,Asian,Quit,Female,0
2018/19,E08000017,E12000003,Indian,Asian,Quit,Male,0
2018/19,E08000017,E12000003,Indian,Asian,Set quit date,Female,0
2018/19,E08000017,E12000003,Indian,Asian,Set quit date,Male,0
2018/19,E08000017,E12000003,Not stated,Not stated,Quit,Female,18
2018/19,E08000017,E12000003,Not stated,Not stated,Quit,Male,23
2018/19,E08000017,E12000003,Not stated,Not stated,Set quit date,Female,47
2018/19,E08000017,E12000003,Not stated,Not stated,Set quit date,Male,39
2018/19,E08000017,E12000003,Pakistani,Asian,Quit,Female,0
2018/19,E08000017,E12000003,Pakistani,Asian,Quit,Male,2
2018/19,E08000017,E12000003,Pakistani,Asian,Set quit date,Female,1
2018/19,E08000017,E12000003,Pakistani,Asian,Set quit date,Male,2
2018/19,E08000017,E12000003,White British,White,Quit,Female,802
2018/19,E08000017,E12000003,White British,White,Quit,Male,651
2018/19,E08000017,E12000003,White British,White,Set quit date,Female,1345
2018/19,E08000017,E12000003,White British,White,Set quit date,Male,977
2018/19,E08000017,E12000003,White Irish,White,Quit,Female,0
2018/19,E08000017,E12000003,White Irish,White,Quit,Male,2
2018/19,E08000017,E12000003,White Irish,White,Set quit date,Female,2
2018/19,E08000017,E12000003,White Irish,White,Set quit date,Male,4
2018/19,E08000017,E12000003,White and Asian,Mixed,Quit,Female,0
2018/19,E08000017,E12000003,White and Asian,Mixed,Quit,Male,0
2018/19,E08000017,E12000003,White and Asian,Mixed,Set quit date,Female,0
2018/19,E08000017,E12000003,White and Asian,Mixed,Set quit date,Male,1
2018/19,E08000017,E12000003,White and Black African,Mixed,Quit,Female,1
2018/19,E08000017,E12000003,White and Black African,Mixed,Quit,Male,0
2018/19,E08000017,E12000003,White and Black African,Mixed,Set quit date,Female,1
2018/19,E08000017,E12000003,White and Black African,Mixed,Set quit date,Male,0
2018/19,E08000017,E12000003,White and Black Caribbean,Mixed,Quit,Female,2
2018/19,E08000017,E12000003,White and Black Caribbean,Mixed,Quit,Male,1
2018/19,E08000017,E12000003,White and Black Caribbean,Mixed,Set quit date,Female,3
2018/19,E08000017,E12000003,White and Black Caribbean,Mixed,Set quit date,Male,2
2018/19,E08000018,E12000003,African,Black,Quit,Female,0
2018/19,E08000018,E12000003,African,Black,Quit,Male,2
2018/19,E08000018,E12000003,African,Black,Set quit date,Female,0
2018/19,E08000018,E12000003,African,Black,Set quit date,Male,2
